timestamp,Datetime,Lon,Lat,height,accuracy_horiz,accuracy_vertical,VelN,VelE,vel_down,Invalid,fix_valid
442511,2023-11-12T15:39:1Z,40.388287,-87.510185,214.408005,1.13,1.466,-0.104,0.054,-0.089,0,1
443368,2023-11-12T15:39:3Z,40.38829,-87.510185,214.093002,1.143,1.557,-0.088,0.021,0.135,0,1
444238,2023-11-12T15:39:4Z,40.38829,-87.510185,213.904007,1.129,1.562,0.021,-0.001,0.088,0,1
445007,2023-11-12T15:39:4Z,40.38829,-87.510185,213.888,1.114,1.56,-0.091,-0.011,-0.039,0,1
445792,2023-11-12T15:39:5Z,40.38829,-87.510185,213.893997,1.108,1.574,0.012,0.009,-0.078,0,1
446722,2023-11-12T15:39:6Z,40.38829,-87.510185,213.901001,1.127,1.577,-0.026,-0.048,-0.16,0,1
448358,2023-11-12T15:39:7Z,40.388294,-87.510185,213.945007,1.11,1.569,0.014,-0.012,-0.05,0,1
449220,2023-11-12T15:39:9Z,40.388298,-87.510185,213.432999,1.067,1.552,-0.007,0,0.126,0,1
449989,2023-11-12T15:39:9Z,40.388298,-87.510185,213.335999,1.06,1.546,0.07,-0.048,-0.038,0,1
450950,2023-11-12T15:39:10Z,40.388298,-87.510185,213.223007,1.041,1.529,-0.005,-0.005,-0.009,0,1
452041,2023-11-12T15:39:11Z,40.388298,-87.510185,213.048996,1.059,1.53,0.094,-0.031,0.001,0,1
453696,2023-11-12T15:39:12Z,40.388298,-87.510185,212.910995,1.044,1.521,0.052,0.044,0.04,0,1
454469,2023-11-12T15:39:14Z,40.388298,-87.510185,212.876999,1.007,1.493,0.026,0.066,0.118,0,1
455390,2023-11-12T15:39:15Z,40.388294,-87.510185,213.082993,0.989,1.491,-0.022,0.023,0.006,0,1
456417,2023-11-12T15:39:16Z,40.388294,-87.510185,213.408005,0.975,1.484,0.053,0.092,0.054,0,1
457451,2023-11-12T15:39:17Z,40.388294,-87.510185,213.557007,0.994,1.507,0.042,-0.095,-0.137,0,1
459171,2023-11-12T15:39:18Z,40.388294,-87.510193,213.766006,1.001,1.509,0.034,-0.05,-0.018,0,1
459947,2023-11-12T15:39:19Z,40.388294,-87.510185,213.904007,0.99,1.475,-0.127,0.016,-0.062,0,1
460802,2023-11-12T15:39:20Z,40.388294,-87.510185,213.826004,0.971,1.452,0.012,0.048,0.162,0,1
461842,2023-11-12T15:39:21Z,40.388294,-87.510185,213.733002,0.963,1.436,0.156,0.096,-0.028,0,1
462770,2023-11-12T15:39:22Z,40.388294,-87.510185,213.669998,0.965,1.432,0.065,0.063,0.166,0,1
464349,2023-11-12T15:39:23Z,40.388294,-87.510193,213.529007,1.023,1.437,0.023,-0.093,-0.107,0,1
465339,2023-11-12T15:39:25Z,40.388294,-87.510185,213.587997,1.06,1.43,-0.082,0.168,0.126,0,1
466319,2023-11-12T15:39:26Z,40.38829,-87.510193,213.723007,1.065,1.419,0.017,-0.058,-0.133,0,1
467257,2023-11-12T15:39:27Z,40.38829,-87.510193,213.792999,1.059,1.404,-0.098,-0.037,-0.092,0,1
468193,2023-11-12T15:39:27Z,40.388287,-87.510193,213.921005,1.05,1.389,-0.055,-0.082,-0.018,0,1
469834,2023-11-12T15:39:28Z,40.388287,-87.510193,213.932999,1.068,1.381,0.024,-0.029,0.045,0,1
470593,2023-11-12T15:39:30Z,40.388287,-87.510193,213.723999,1.054,1.347,0.033,0.049,-0.071,0,1
471548,2023-11-12T15:39:31Z,40.388283,-87.510193,213.621994,1.045,1.324,-0.03,-0.022,-0.001,0,1
472407,2023-11-12T15:39:32Z,40.388283,-87.510193,213.544998,1.029,1.301,0.044,-0.023,0.07,0,1
473454,2023-11-12T15:39:33Z,40.388283,-87.510193,213.388,1.016,1.279,0.011,-0.01,0.05,0,1
475179,2023-11-12T15:39:34Z,40.388279,-87.510193,213.380005,1.049,1.278,-0.003,0.062,0.062,0,1
476172,2023-11-12T15:39:35Z,40.388279,-87.510193,213.242996,1.033,1.254,-0.092,0.036,0.083,0,1
476941,2023-11-12T15:39:36Z,40.388279,-87.510201,213.091003,1.011,1.236,0.212,-0.021,-0.044,0,1
477741,2023-11-12T15:39:37Z,40.388279,-87.510193,213.229996,1.027,1.24,-0.035,0.192,-0.237,0,1
478565,2023-11-12T15:39:38Z,40.388279,-87.510193,213.283997,1.04,1.25,-0.19,0.064,-0.339,0,1
479525,2023-11-12T15:39:39Z,40.388279,-87.510193,213.453995,1.102,1.285,0.107,0.361,-0.083,0,1
481414,2023-11-12T15:39:40Z,40.388283,-87.510185,213.438004,1.185,1.35,0.197,0.437,0.011,0,1
482349,2023-11-12T15:39:42Z,40.388287,-87.510178,213.604996,1.171,1.39,-0.064,0.458,-0.104,0,1
483300,2023-11-12T15:39:43Z,40.38829,-87.510162,213.934006,1.115,1.396,0.023,0.484,-0.235,0,1
484004,2023-11-12T15:39:43Z,40.388294,-87.510162,214.016998,1.085,1.398,0.01,0.313,-0.07,0,1
485363,2023-11-12T15:39:44Z,40.388294,-87.510155,214.033997,1.037,1.37,0.167,0.405,0.278,0,1
487152,2023-11-12T15:39:46Z,40.388306,-87.510147,214.294998,0.982,1.369,0.36,-0.048,-0.049,0,1
487929,2023-11-12T15:39:47Z,40.388313,-87.510147,214.406998,0.903,1.327,0.549,0.196,0.05,0,1
488723,2023-11-12T15:39:48Z,40.388321,-87.510147,214.445007,0.862,1.306,0.516,0.134,0.184,0,1
489550,2023-11-12T15:39:49Z,40.388325,-87.510147,214.317993,0.842,1.299,0.566,-0.009,0.068,0,1
490741,2023-11-12T15:39:50Z,40.388325,-87.510147,214.134995,0.815,1.291,0.555,-0.38,0.355,0,1
492316,2023-11-12T15:39:51Z,40.388332,-87.510147,213.830994,0.838,1.348,0.743,-0.169,0.482,0,1
493072,2023-11-12T15:39:52Z,40.388344,-87.510147,213.557999,0.831,1.415,0.829,0.098,0.302,0,1
493854,2023-11-12T15:39:53Z,40.388348,-87.510147,213.237,0.827,1.439,0.529,-0.034,0.231,0,1
494554,2023-11-12T15:39:54Z,40.388348,-87.510147,212.843994,0.824,1.443,0.328,0.112,0.606,0,1
495739,2023-11-12T15:39:55Z,40.388359,-87.510147,213.162994,0.811,1.444,0.792,0.105,-0.49,0,1
497368,2023-11-12T15:39:56Z,40.388363,-87.510147,213.037003,0.818,1.466,0.726,0.031,0.08,0,1
498227,2023-11-12T15:39:58Z,40.388378,-87.510147,212.511002,0.842,1.498,0.798,-0.097,0.068,0,1
498993,2023-11-12T15:39:58Z,40.388382,-87.510147,212.518005,0.84,1.482,0.523,0.042,0.089,0,1
499954,2023-11-12T15:39:59Z,40.388386,-87.510147,212.649002,0.832,1.465,0.861,0.512,0.141,0,1
501041,2023-11-12T15:40:0Z,40.388397,-87.510147,212.649994,0.827,1.439,0.669,0.381,0.016,0,1
502693,2023-11-12T15:40:1Z,40.388401,-87.510147,212.889999,0.825,1.421,0.986,0.023,-0.25,0,1
503464,2023-11-12T15:40:3Z,40.388412,-87.510139,212.748001,0.812,1.374,1.018,0.302,0.1,0,1
504317,2023-11-12T15:40:4Z,40.388416,-87.510139,212.682999,0.905,1.541,0.591,-0.13,0.063,0,1
506623,2023-11-12T15:40:5Z,40.388424,-87.510139,212.735992,0.843,1.442,0.704,-0.182,0.002,0,1
508274,2023-11-12T15:40:7Z,40.388435,-87.510139,213.212997,0.763,1.316,0.742,0.27,-0.089,0,1
509039,2023-11-12T15:40:8Z,40.388443,-87.510132,213.281998,0.752,1.331,0.673,0.018,-0.012,0,1
509885,2023-11-12T15:40:9Z,40.388447,-87.510132,213.231003,0.742,1.312,0.642,-0.195,-0.119,0,1
510853,2023-11-12T15:40:10Z,40.388454,-87.510132,213.266006,0.736,1.285,0.813,-0.205,0.025,0,1
511945,2023-11-12T15:40:11Z,40.388462,-87.510132,213.261002,0.731,1.266,0.603,-0.037,0.07,0,1
513657,2023-11-12T15:40:12Z,40.388466,-87.510139,213.130005,0.728,1.267,0.693,0.008,0.348,0,1
514432,2023-11-12T15:40:14Z,40.388474,-87.510132,213.042999,0.752,1.355,0.859,0.378,-0.117,0,1
515228,2023-11-12T15:40:15Z,40.388481,-87.510132,213.184998,0.752,1.35,0.638,0.046,-0.23,0,1
516219,2023-11-12T15:40:15Z,40.388485,-87.510132,213.25,0.751,1.337,0.575,0.109,-0.035,0,1
516991,2023-11-12T15:40:16Z,40.388485,-87.510132,213.311005,0.744,1.298,0.693,0.038,-0.172,0,1
517953,2023-11-12T15:40:17Z,40.388493,-87.510132,213.304001,0.74,1.278,0.767,-0.148,-0.138,0,1
519675,2023-11-12T15:40:18Z,40.3885,-87.510132,213.449997,0.75,1.282,0.768,0.123,-0.262,0,1
520620,2023-11-12T15:40:20Z,40.388512,-87.510132,213.289001,0.773,1.327,0.595,-0.009,0.192,0,1
521399,2023-11-12T15:40:21Z,40.388519,-87.510132,213.011002,0.794,1.341,0.739,0.082,0.208,0,1
522321,2023-11-12T15:40:22Z,40.388523,-87.510132,212.764999,0.804,1.338,0.558,-0.014,-0.094,0,1
523354,2023-11-12T15:40:23Z,40.388527,-87.510132,212.806,0.82,1.324,0.685,-0.572,0.026,0,1
525071,2023-11-12T15:40:24Z,40.388535,-87.510132,212.826004,0.878,1.347,0.735,0.082,-0.217,0,1
526015,2023-11-12T15:40:25Z,40.388542,-87.510132,212.406006,0.918,1.433,0.694,0.021,0.108,0,1
526800,2023-11-12T15:40:26Z,40.38855,-87.510132,212.365997,0.928,1.448,0.749,0.13,-0.114,0,1
527564,2023-11-12T15:40:27Z,40.388557,-87.510132,212.378006,0.932,1.447,1.088,-0.116,0.194,0,1
528528,2023-11-12T15:40:28Z,40.388565,-87.510132,212.406998,0.931,1.437,0.78,-0.001,-0.166,0,1
530313,2023-11-12T15:40:29Z,40.388573,-87.510132,212.427002,0.925,1.422,0.698,0.223,0.055,0,1
531418,2023-11-12T15:40:31Z,40.388584,-87.510132,212.279999,0.944,1.465,0.552,-0.177,0.038,0,1
532287,2023-11-12T15:40:32Z,40.388592,-87.510132,212.658005,0.944,1.463,0.56,0.028,-0.049,0,1
533044,2023-11-12T15:40:32Z,40.388592,-87.510132,213.011993,0.942,1.455,0.662,0.166,-0.232,0,1
533999,2023-11-12T15:40:33Z,40.388599,-87.510124,213.209,0.941,1.451,0.652,0.182,-0.257,0,1
535882,2023-11-12T15:40:34Z,40.388603,-87.510124,213.175003,0.931,1.437,0.786,0.068,0.299,0,1
536814,2023-11-12T15:40:36Z,40.388622,-87.510117,213.113998,0.922,1.446,0.671,0.089,0.337,0,1
537519,2023-11-12T15:40:37Z,40.388622,-87.510117,212.845993,0.923,1.448,0.563,0.264,0.461,0,1
538374,2023-11-12T15:40:38Z,40.38863,-87.510117,212.929001,0.919,1.438,0.853,0.147,-0.024,0,1
539483,2023-11-12T15:40:39Z,40.388638,-87.510109,213.194,0.916,1.428,0.743,0.134,-0.228,0,1
541438,2023-11-12T15:40:40Z,40.388641,-87.510109,213.337006,0.905,1.408,0.988,-0.119,0.054,0,1
542249,2023-11-12T15:40:42Z,40.38866,-87.510109,213.830002,0.928,1.421,0.917,-0.014,-0.611,0,1
543071,2023-11-12T15:40:42Z,40.388664,-87.510109,214.162003,0.941,1.438,0.964,0.146,-0.491,0,1
543854,2023-11-12T15:40:43Z,40.388676,-87.510109,214.563004,0.967,1.494,1.272,0.063,-0.062,0,1
545060,2023-11-12T15:40:44Z,40.388683,-87.510109,214.570999,0.994,1.514,1.052,-0.058,0.025,0,1
546771,2023-11-12T15:40:45Z,40.388691,-87.510109,214.671005,1.021,1.497,0.827,0.119,-0.116,0,1
547477,2023-11-12T15:40:47Z,40.388702,-87.510109,214.449005,1.028,1.493,0.894,0.159,0.385,0,1
548325,2023-11-12T15:40:48Z,40.38871,-87.510109,214.529999,1.032,1.541,0.759,0.131,0.009,0,1
549341,2023-11-12T15:40:49Z,40.388721,-87.510109,214.925995,1.001,1.541,1.099,0.195,0.061,0,1
550619,2023-11-12T15:40:50Z,40.388725,-87.510101,215.261993,0.977,1.53,0.935,0.091,0.018,0,1
552265,2023-11-12T15:40:51Z,40.388733,-87.510101,215.235001,1.027,1.532,1.105,-0.276,-0.119,0,1
552968,2023-11-12T15:40:52Z,40.388752,-87.510109,215.445999,1.221,1.575,1.366,-0.14,-0.345,0,1
553646,2023-11-12T15:40:53Z,40.388763,-87.510101,215.751999,1.319,1.619,1.315,0.239,-0.421,0,1
554591,2023-11-12T15:40:54Z,40.388767,-87.510101,215.944,1.339,1.621,1.056,-0.023,-0.37,0,1
555368,2023-11-12T15:40:55Z,40.388779,-87.510101,215.938004,1.33,1.612,1.021,0.034,0.038,0,1
556402,2023-11-12T15:40:56Z,40.388786,-87.510101,216.080002,1.314,1.58,1.246,-0.016,-0.18,0,1
558174,2023-11-12T15:40:57Z,40.388794,-87.510101,215.970001,1.309,1.559,0.87,0.193,-0.051,0,1
558946,2023-11-12T15:40:58Z,40.388805,-87.510094,215.259995,1.334,1.568,1.057,0.232,0.464,0,1
559982,2023-11-12T15:40:59Z,40.388821,-87.510094,215.033997,1.327,1.577,1.068,-0.041,0.076,0,1
560774,2023-11-12T15:41:0Z,40.388824,-87.510094,215.016006,1.302,1.561,0.789,0.194,-0.086,0,1
561771,2023-11-12T15:41:1Z,40.388828,-87.510094,214.972,1.292,1.563,0.747,0.095,-0.039,0,1
563346,2023-11-12T15:41:2Z,40.388836,-87.510086,215.054001,1.277,1.558,1.073,0.1,-0.02,0,1
564204,2023-11-12T15:41:4Z,40.388851,-87.510078,215.328003,1.282,1.507,0.725,0.345,0.009,0,1
565142,2023-11-12T15:41:4Z,40.388859,-87.510078,215.395004,1.281,1.495,1.203,0.282,-0.115,0,1
565969,2023-11-12T15:41:5Z,40.388866,-87.510071,215.389008,1.276,1.467,1.162,0.214,0.246,0,1
566925,2023-11-12T15:41:6Z,40.388878,-87.510071,215.378998,1.263,1.438,0.687,0.354,-0.126,0,1
568639,2023-11-12T15:41:7Z,40.388882,-87.510063,215.483994,1.223,1.403,0.796,0.756,-0.141,0,1
569589,2023-11-12T15:41:9Z,40.388897,-87.510048,215.468002,1.178,1.364,0.639,0.617,-0.086,0,1
570378,2023-11-12T15:41:10Z,40.388901,-87.51004,215.604996,1.155,1.347,0.7,0.559,-0.284,0,1
571323,2023-11-12T15:41:11Z,40.388905,-87.510033,215.843994,1.13,1.362,0.585,0.771,-0.105,0,1
572494,2023-11-12T15:41:12Z,40.388908,-87.510025,215.839996,1.109,1.366,0.334,0.454,0.002,0,1
574226,2023-11-12T15:41:13Z,40.388912,-87.510025,215.397995,1.092,1.367,0.324,0.808,0.32,0,1
575100,2023-11-12T15:41:14Z,40.388916,-87.51001,215.212006,1.052,1.346,0.052,0.665,-0.186,0,1
575874,2023-11-12T15:41:15Z,40.388912,-87.509995,215.272995,1.04,1.353,-0.493,0.866,0.055,0,1
576798,2023-11-12T15:41:16Z,40.388912,-87.509987,215.455994,1.041,1.349,-0.06,1.048,-0.236,0,1
577502,2023-11-12T15:41:17Z,40.388912,-87.509979,215.559006,1.05,1.351,0.031,0.923,-0.235,0,1
578692,2023-11-12T15:41:18Z,40.388912,-87.509972,215.574005,1.093,1.367,-0.008,0.775,0.143,0,1
580500,2023-11-12T15:41:19Z,40.388908,-87.509964,215.279007,1.123,1.371,-0.616,0.804,0.045,0,1
581420,2023-11-12T15:41:21Z,40.388908,-87.509949,215.177002,1.174,1.38,-0.309,0.495,-0.293,0,1
582296,2023-11-12T15:41:22Z,40.388905,-87.509941,215.061996,1.209,1.379,-0.114,0.512,0.331,0,1
583059,2023-11-12T15:41:22Z,40.388905,-87.509941,214.906006,1.216,1.374,0.242,0.217,0.149,0,1
584254,2023-11-12T15:41:23Z,40.388908,-87.509933,214.843994,1.199,1.349,-0.015,0.154,0.047,0,1
585887,2023-11-12T15:41:24Z,40.388908,-87.509933,214.886993,1.184,1.322,0.336,0.379,0.076,0,1
586814,2023-11-12T15:41:26Z,40.388908,-87.509918,214.796997,1.2,1.285,-0.16,0.116,0.085,0,1
587518,2023-11-12T15:41:27Z,40.388908,-87.509918,214.770004,1.214,1.28,0.282,0.496,0.007,0,1
588439,2023-11-12T15:41:28Z,40.388908,-87.509918,214.570007,1.232,1.27,-0.158,0.167,0.233,0,1
590339,2023-11-12T15:41:29Z,40.388908,-87.509911,214.511002,1.245,1.265,-0.002,0.028,0.238,0,1
591904,2023-11-12T15:41:30Z,40.388908,-87.509911,214.315002,1.259,1.271,-0.096,-0.09,0.009,0,1
592839,2023-11-12T15:41:32Z,40.388908,-87.509918,214.016998,1.301,1.3,0.211,-0.091,0.106,0,1
593596,2023-11-12T15:41:33Z,40.388908,-87.509918,213.897995,1.304,1.306,0.326,-0.118,0.01,0,1
594723,2023-11-12T15:41:34Z,40.388908,-87.509918,213.705994,1.321,1.307,-0.115,-0.001,0.004,0,1
596419,2023-11-12T15:41:35Z,40.388908,-87.509918,213.524002,1.364,1.317,-0.109,0.096,0.093,0,1
597220,2023-11-12T15:41:37Z,40.388912,-87.509911,213.694,1.503,1.385,-0.003,0.023,0.021,0,1
598043,2023-11-12T15:41:37Z,40.388912,-87.509918,213.701004,1.622,1.438,-0.056,0.131,-0.153,0,1
598832,2023-11-12T15:41:38Z,40.388916,-87.509918,213.636993,1.975,1.592,0.023,0.072,0.197,0,1
600108,2023-11-12T15:41:39Z,40.388916,-87.509918,213.136993,2.077,1.747,0.313,-0.396,0.296,0,1
601870,2023-11-12T15:41:40Z,40.38892,-87.509926,213.042999,2.103,1.846,0.352,-0.15,0.034,0,1
602820,2023-11-12T15:41:42Z,40.38892,-87.509933,212.102997,2.297,2.03,-0.427,-0.071,0.261,0,1
603524,2023-11-12T15:41:43Z,40.388916,-87.509941,211.968002,2.343,2.098,-0.31,-0.457,0.452,0,1
604550,2023-11-12T15:41:44Z,40.388916,-87.509933,212.222,2.447,2.154,-0.911,-0.445,0.176,0,1
605575,2023-11-12T15:41:45Z,40.388908,-87.509933,212.789993,2.421,2.108,-0.193,0.004,-0.002,0,1
607286,2023-11-12T15:41:46Z,40.388905,-87.509933,212.709,2.342,2.054,0.029,-0.057,0.081,0,1
608046,2023-11-12T15:41:47Z,40.388905,-87.509933,212.841003,2.132,1.954,-0.044,0.075,0.02,0,1
608899,2023-11-12T15:41:48Z,40.388901,-87.509933,212.863998,2.022,1.9,-0.039,-0.071,-0.001,0,1
609873,2023-11-12T15:41:49Z,40.388901,-87.509941,212.636993,1.986,1.889,0.045,0.032,-0.266,0,1
610877,2023-11-12T15:41:50Z,40.388901,-87.509941,212.542999,1.884,1.87,-0.131,0.025,-0.192,0,1
612667,2023-11-12T15:41:51Z,40.388901,-87.509941,212.464005,1.795,1.847,0.019,-0.029,-0.201,0,1
613477,2023-11-12T15:41:53Z,40.388901,-87.509941,212.056,1.702,1.825,0.006,-0.122,0.254,0,1
614570,2023-11-12T15:41:54Z,40.388901,-87.509941,211.914001,1.661,1.822,0.085,0.005,0.226,0,1
615429,2023-11-12T15:41:55Z,40.388905,-87.509941,211.832993,1.654,1.816,0.026,-0.033,-0.046,0,1
616474,2023-11-12T15:41:56Z,40.388908,-87.509941,211.598007,1.617,1.782,0.035,-0.043,0.105,0,1
618204,2023-11-12T15:41:57Z,40.388912,-87.509941,211.472,1.576,1.751,-0.047,0.032,0.021,0,1
619034,2023-11-12T15:41:58Z,40.388912,-87.509941,211.235992,1.515,1.705,-0.12,-0.035,-0.054,0,1
619994,2023-11-12T15:41:59Z,40.388912,-87.509941,211.244003,1.514,1.711,-0.011,-0.013,-0.093,0,1
620850,2023-11-12T15:42:0Z,40.388916,-87.509941,211.274994,1.586,1.765,0.065,0.019,-0.089,0,1
621960,2023-11-12T15:42:1Z,40.388912,-87.509933,212.240005,1.599,1.766,-0.066,0.042,-0.226,0,1
623740,2023-11-12T15:42:2Z,40.388908,-87.509926,212.904007,1.569,1.738,0.013,-0.049,-0.007,0,1
624449,2023-11-12T15:42:4Z,40.388908,-87.509918,213.539993,1.525,1.691,-0.016,-0.019,-0.001,0,1
625474,2023-11-12T15:42:5Z,40.388908,-87.509918,213.766006,1.507,1.673,-0.043,0.007,-0.008,0,1
626328,2023-11-12T15:42:6Z,40.388908,-87.509918,214.007004,1.506,1.69,0.054,0.059,-0.115,0,1
627203,2023-11-12T15:42:6Z,40.388908,-87.509911,214.121994,1.517,1.698,-0.064,0.021,-0.139,0,1
628904,2023-11-12T15:42:7Z,40.388908,-87.509918,214.554993,1.513,1.7,0.118,-0.044,-0.135,0,1
629943,2023-11-12T15:42:9Z,40.388912,-87.509911,215.356003,1.47,1.68,0.043,0.026,-0.046,0,1
630877,2023-11-12T15:42:10Z,40.388912,-87.509911,215.740005,1.444,1.656,-0.001,-0.072,0.023,0,1
631753,2023-11-12T15:42:11Z,40.388916,-87.509911,215.968002,1.433,1.646,0.144,-0.062,-0.111,0,1
632699,2023-11-12T15:42:12Z,40.388916,-87.509911,216.003998,1.459,1.656,-0.112,-0.021,0.028,0,1
634398,2023-11-12T15:42:13Z,40.388916,-87.509918,215.791,1.467,1.67,-0.263,-0.035,0.025,0,1
635443,2023-11-12T15:42:15Z,40.38892,-87.509926,215.985001,1.401,1.593,-0.015,-0.035,0.081,0,1
636373,2023-11-12T15:42:16Z,40.388924,-87.509933,216.125,1.358,1.553,-0.08,-0.029,-0.12,0,1
637244,2023-11-12T15:42:17Z,40.388924,-87.509933,216.046997,1.349,1.545,0.103,0.037,0.026,0,1
638187,2023-11-12T15:42:17Z,40.388924,-87.509933,216.095001,1.385,1.58,-0.103,0.008,-0.094,0,1
639993,2023-11-12T15:42:18Z,40.388924,-87.509933,216.315994,1.393,1.612,-0.003,0.016,-0.119,0,1
640845,2023-11-12T15:42:20Z,40.388924,-87.509933,216.466995,1.384,1.627,0.143,-0.055,0.025,0,1
641713,2023-11-12T15:42:21Z,40.388924,-87.509933,216.931,1.378,1.624,0.201,-0.054,0.096,0,1
642487,2023-11-12T15:42:22Z,40.38892,-87.509926,217.218994,1.372,1.617,-0.04,0.084,0.13,0,1
643340,2023-11-12T15:42:23Z,40.38892,-87.509926,217.212997,1.389,1.641,-0.257,-0.104,0.031,0,1
644622,2023-11-12T15:42:24Z,40.38892,-87.509926,217.414993,1.392,1.652,0.117,-0.038,0.027,0,1
646277,2023-11-12T15:42:25Z,40.38892,-87.509926,217.514999,1.384,1.658,0.024,-0.002,0.273,0,1
647036,2023-11-12T15:42:26Z,40.388916,-87.509926,217.610001,1.368,1.689,0.008,0.068,0.124,0,1
647829,2023-11-12T15:42:27Z,40.388916,-87.509926,217.636002,1.367,1.691,-0.066,0.014,0.093,0,1
648590,2023-11-12T15:42:28Z,40.388916,-87.509926,217.858994,1.356,1.696,-0.343,-0.112,-0.022,0,1
649775,2023-11-12T15:42:29Z,40.388912,-87.509933,217.904999,1.383,1.737,-0.037,-0.03,0.014,0,1
651354,2023-11-12T15:42:30Z,40.388908,-87.509933,218.042999,1.38,1.751,-0.094,-0.036,-0.094,0,1
652363,2023-11-12T15:42:32Z,40.388908,-87.509933,218.212006,1.387,1.755,-0.064,-0.067,-0.007,0,1
653299,2023-11-12T15:42:33Z,40.388905,-87.509926,218.723007,1.371,1.718,0.026,-0.069,-0.06,0,1
654416,2023-11-12T15:42:34Z,40.388905,-87.509926,219.067001,1.371,1.701,-0.086,-0.103,-0.24,0,1
655543,2023-11-12T15:42:35Z,40.388908,-87.509926,219.063995,1.397,1.71,-0.024,-0.016,0.1,0,1
657274,2023-11-12T15:42:36Z,40.388908,-87.509926,219.317001,1.387,1.687,-0.104,-0.028,0.052,0,1
658040,2023-11-12T15:42:37Z,40.388908,-87.509926,218.983994,1.363,1.6,0.042,-0.088,-0.008,0,1
658895,2023-11-12T15:42:38Z,40.388908,-87.509933,218.638,1.351,1.569,-0.031,0.014,0.06,0,1
660165,2023-11-12T15:42:39Z,40.388912,-87.509933,218.593994,1.352,1.557,0.086,0.113,-0.006,0,1
661815,2023-11-12T15:42:40Z,40.388912,-87.509933,218.645996,1.364,1.549,0,-0.002,-0.047,0,1
662578,2023-11-12T15:42:42Z,40.388916,-87.509941,218.098007,1.324,1.485,0.092,-0.05,-0.052,0,1
663444,2023-11-12T15:42:43Z,40.388916,-87.509941,217.987,1.299,1.452,-0.015,0.019,-0.092,0,1
664558,2023-11-12T15:42:44Z,40.388916,-87.509941,217.977997,1.271,1.415,0.011,-0.009,-0.046,0,1
665417,2023-11-12T15:42:45Z,40.388916,-87.509941,217.983002,1.252,1.392,0.044,0.027,-0.065,0,1
666514,2023-11-12T15:42:46Z,40.388916,-87.509941,217.875,1.253,1.402,-0.044,-0.124,0.041,0,1
668250,2023-11-12T15:42:47Z,40.38892,-87.509941,217.716003,1.236,1.411,0.059,0.06,0.051,0,1
669018,2023-11-12T15:42:48Z,40.38892,-87.509941,217.462997,1.229,1.428,-0.128,0.045,0.071,0,1
670042,2023-11-12T15:42:49Z,40.38892,-87.509941,217.393997,1.216,1.41,-0.019,0.017,0.078,0,1
670839,2023-11-12T15:42:50Z,40.38892,-87.509941,217.166,1.201,1.384,-0.007,0.006,-0.06,0,1
672016,2023-11-12T15:42:51Z,40.38892,-87.509941,217.091995,1.221,1.382,-0.01,0.007,0.008,0,1
673738,2023-11-12T15:42:52Z,40.388916,-87.509941,217.108002,1.209,1.367,0.025,-0.024,0.045,0,1
674621,2023-11-12T15:42:54Z,40.388916,-87.509949,217.033005,1.202,1.351,-0.029,-0.065,0.014,0,1
675647,2023-11-12T15:42:55Z,40.38892,-87.509949,217.029999,1.203,1.345,0.109,-0.049,0.012,0,1
676670,2023-11-12T15:42:56Z,40.38892,-87.509949,217.050995,1.205,1.341,-0.022,0.109,-0.049,0,1
678389,2023-11-12T15:42:57Z,40.38892,-87.509949,217.128998,1.246,1.351,-0.194,0,0.016,0,1
679328,2023-11-12T15:42:59Z,40.38892,-87.509949,217.417999,1.218,1.341,-0.084,-0.035,0.057,0,1
680448,2023-11-12T15:43:0Z,40.38892,-87.509949,217.386993,1.214,1.341,-0.06,-0.11,0.027,0,1
681329,2023-11-12T15:43:1Z,40.38892,-87.509949,217.315994,1.21,1.341,0.082,0.012,0.024,0,1
682452,2023-11-12T15:43:2Z,40.38892,-87.509949,217.212006,1.234,1.356,-0.107,0.016,-0.076,0,1
684315,2023-11-12T15:43:3Z,40.38892,-87.509949,217.164001,1.309,1.39,0.093,0.023,0.07,0,1
685016,2023-11-12T15:43:4Z,40.38892,-87.509949,216.695007,1.319,1.39,0.271,0.033,0.179,0,1
686113,2023-11-12T15:43:5Z,40.38892,-87.509941,216.695999,1.348,1.406,0.083,0.045,-0.012,0,1
686975,2023-11-12T15:43:6Z,40.38892,-87.509941,216.669998,1.34,1.394,0.006,-0.03,-0.087,0,1
688089,2023-11-12T15:43:7Z,40.388916,-87.509933,217.317001,1.312,1.364,0.046,0.113,-0.105,0,1
689817,2023-11-12T15:43:8Z,40.388912,-87.509933,217.505997,1.283,1.332,-0.038,0.015,0.055,0,1
690940,2023-11-12T15:43:10Z,40.388908,-87.509933,218.132004,1.202,1.251,0.055,-0.018,-0.017,0,1
691885,2023-11-12T15:43:11Z,40.388908,-87.509933,218.248001,1.166,1.213,-0.063,0.032,0.014,0,1
692904,2023-11-12T15:43:12Z,40.388905,-87.509933,218.408997,1.133,1.183,0.02,0.027,-0.027,0,1
694025,2023-11-12T15:43:13Z,40.388905,-87.509933,218.516006,1.119,1.167,0.063,0.078,-0.054,0,1
695820,2023-11-12T15:43:14Z,40.388905,-87.509933,218.578995,1.113,1.159,-0.044,0.033,-0.058,0,1
696942,2023-11-12T15:43:16Z,40.388901,-87.509933,218.628998,1.083,1.134,-0.148,0.016,-0.006,0,1
